mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__criterion,param_classifier__max_depth,param_classifier__min_samples_leaf,param_classifier__min_samples_split,param_classifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.22517409324645996,0.0038563693457367245,0.015528106689453125,0.0009683554440506711,gini,10,1,10,100,"{'classifier__criterion': 'gini', 'classifier__max_depth': 10, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 100}",0.8525798525798526,0.8856462179868969,0.8732208363903154,0.8914553383944435,0.8873805932629462,0.8780565677228911,0.014117468688902813,84
0.43515844345092775,0.021245153458225908,0.023188018798828126,0.00269305944527073,gini,10,1,10,200,"{'classifier__criterion': 'gini', 'classifier__max_depth': 10, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 200}",0.8525798525798526,0.9142346634901727,0.8888888888888888,0.8604425779357132,0.9052631578947368,0.8842818281578729,0.024215444068834586,50
0.2257154941558838,0.008528622446381402,0.015716361999511718,0.000706404266274717,gini,10,2,2,100,"{'classifier__criterion': 'gini', 'classifier__max_depth': 10, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}",0.8351802715779616,0.9115479115479115,0.9013939838591343,0.8359535201640464,0.9015721120984279,0.8771295598494964,0.03413512149462224,90
0.43679099082946776,0.007684513559977211,0.024277305603027342,0.001684085726956423,gini,10,2,2,200,"{'classifier__criterion': 'gini', 'classifier__max_depth': 10, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200}",0.8351802715779616,0.9250819416263463,0.9013939838591343,0.8359535201640464,0.8873805932629462,0.8769980620980871,0.03591211341318933,91
0.2321925640106201,0.009061447853597195,0.016739940643310545,0.0023785250247855745,gini,10,2,5,100,"{'classifier__criterion': 'gini', 'classifier__max_depth': 10, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100}",0.8525798525798526,0.9115479115479115,0.9013939838591343,0.8914553383944435,0.9015721120984279,0.891709839695954,0.02057093494489747,3
0.4612866401672363,0.009891486396137964,0.024094867706298827,0.002538425717889229,gini,10,2,5,200,"{'classifier__criterion': 'gini', 'classifier__max_depth': 10, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 200}",0.8525798525798526,0.9250819416263463,0.9013939838591343,0.878095238095238,0.8873805932629462,0.8889063218847035,0.024097455956867925,15
0.23558053970336915,0.008156597542080665,0.024756336212158205,0.015450835130086864,gini,10,2,10,100,"{'classifier__criterion': 'gini', 'classifier__max_depth': 10, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 100}",0.8525798525798526,0.9013939838591343,0.8888888888888888,0.8914553383944435,0.8873805932629462,0.8843397313970531,0.01661391565668938,49
0.4467376708984375,0.007059883387567257,0.02407684326171875,0.0013105154503755296,gini,10,2,10,200,"{'classifier__criterion': 'gini', 'classifier__max_depth': 10, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 200}",0.8525798525798526,0.927437641723356,0.8888888888888888,0.8951147182768846,0.8873805932629462,0.8902803389463856,0.023814733690448363,6
0.23034791946411132,0.007742697492972592,0.01661238670349121,0.0010107179545560427,gini,10,4,2,100,"{'classifier__criterion': 'gini', 'classifier__max_depth': 10, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}",0.8525798525798526,0.927437641723356,0.8732208363903154,0.8736842105263158,0.9085714285714286,0.8870987939582538,0.0270274036675461,27
0.43457460403442383,0.005173523634547303,0.022812891006469726,0.00241902521867516,gini,10,4,2,200,"{'classifier__criterion': 'gini', 'classifier__max_depth': 10, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200}",0.8525798525798526,0.9142346634901727,0.8888888888888888,0.8736842105263158,0.9085714285714286,0.8875918088113318,0.022675656271235318,19
0.23130431175231933,0.006786980179563778,0.018773317337036133,0.0019680970132294894,gini,10,4,5,100,"{'classifier__criterion': 'gini', 'classifier__max_depth': 10, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100}",0.8525798525798526,0.927437641723356,0.8732208363903154,0.8736842105263158,0.9085714285714286,0.8870987939582538,0.0270274036675461,27
0.43647356033325196,0.014368361068772342,0.02792515754699707,0.011505483517762595,gini,10,4,5,200,"{'classifier__criterion': 'gini', 'classifier__max_depth': 10, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 200}",0.8525798525798526,0.9142346634901727,0.8888888888888888,0.8736842105263158,0.9085714285714286,0.8875918088113318,0.022675656271235318,19
0.23436284065246582,0.013657033089116923,0.015507221221923828,0.0006163227903064472,gini,10,4,10,100,"{'classifier__criterion': 'gini', 'classifier__max_depth': 10, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 100}",0.8525798525798526,0.9013939838591343,0.8888888888888888,0.8820638820638821,0.9085714285714286,0.8866996071926373,0.019415158164146903,35
0.4492188930511475,0.015342075799526607,0.023502302169799805,0.0018128237672698653,gini,10,4,10,200,"{'classifier__criterion': 'gini', 'classifier__max_depth': 10, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 200}",0.8525798525798526,0.927437641723356,0.8888888888888888,0.878095238095238,0.9085714285714286,0.8911146099717527,0.025626113856378047,4
0.2514389991760254,0.00909011431065677,0.0177640438079834,0.0021728823273200627,gini,,1,2,100,"{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}",0.8604425779357132,0.9052631578947368,0.8820638820638821,0.7948717948717949,0.882824760244115,0.8650932346020485,0.03786479055647165,139
