mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__criterion,param_classifier__max_depth,param_classifier__min_samples_leaf,param_classifier__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.01595621109008789,0.001375913528279771,0.008896780014038087,0.0019912968043445237,gini,,2,10,"{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10}",0.8107042253521126,0.773109243697479,0.8107042253521126,0.7035512094698919,0.8693877551020408,0.7934913317947275,0.05451144760339614,14
0.017822074890136718,0.0017914806390810106,0.011273574829101563,0.0018477406249477176,gini,,4,2,"{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 2}",0.783661971830986,0.762962962962963,0.8450476889214966,0.6881091617933723,0.8693877551020408,0.7898339081221717,0.06400850047680005,25
0.016267061233520508,0.0007748131224085098,0.008206462860107422,0.0012140415693507078,gini,,4,5,"{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 5}",0.783661971830986,0.762962962962963,0.8450476889214966,0.6881091617933723,0.8693877551020408,0.7898339081221717,0.06400850047680005,25
0.016725683212280275,0.0021536285009024565,0.007933616638183594,0.0005411775511937475,gini,,4,10,"{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 10}",0.783661971830986,0.762962962962963,0.8450476889214966,0.6941506308143239,0.8693877551020408,0.7910422019263621,0.062105565511584006,22
0.016657209396362303,0.001487129916444768,0.008932781219482423,0.001395615670144744,entropy,3,1,2,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 3, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2}",0.6719688936019795,0.722943722943723,0.7575757575757576,0.7130604288499025,0.783661971830986,0.7298421549604697,0.038325590609425676,64
0.015329074859619141,0.0006739212011586,0.008639192581176758,0.0007843213291129062,entropy,3,1,5,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 3, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5}",0.6719688936019795,0.722943722943723,0.7575757575757576,0.7130604288499025,0.783661971830986,0.7298421549604697,0.038325590609425676,64
0.0150909423828125,0.00162739226224065,0.008000850677490234,0.0008203135529481923,entropy,3,1,10,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 3, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10}",0.6719688936019795,0.722943722943723,0.7575757575757576,0.7130604288499025,0.783661971830986,0.7298421549604697,0.038325590609425676,64
0.0162869930267334,0.001071094521695645,0.007724332809448242,0.0008722871608313827,entropy,3,2,2,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 3, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2}",0.6719688936019795,0.722943722943723,0.7575757575757576,0.7130604288499025,0.783661971830986,0.7298421549604697,0.038325590609425676,64
0.01535801887512207,0.0009093506569796344,0.009694957733154297,0.0007960201265748486,entropy,3,2,5,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 3, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5}",0.6719688936019795,0.722943722943723,0.7575757575757576,0.7130604288499025,0.783661971830986,0.7298421549604697,0.038325590609425676,64
0.017150497436523436,0.0015781478732388493,0.0077021121978759766,0.0007126520131386914,entropy,3,2,10,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 3, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10}",0.6719688936019795,0.722943722943723,0.7575757575757576,0.7130604288499025,0.783661971830986,0.7298421549604697,0.038325590609425676,64
0.014982891082763673,0.0012329065305413387,0.008224248886108398,0.0008190101365507489,entropy,3,4,2,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 3, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 2}",0.6719688936019795,0.722943722943723,0.7575757575757576,0.7130604288499025,0.783661971830986,0.7298421549604697,0.038325590609425676,64
0.016302013397216798,0.0016106267796000512,0.00852961540222168,0.0010362365438724163,entropy,3,4,5,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 3, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 5}",0.6719688936019795,0.722943722943723,0.7575757575757576,0.7130604288499025,0.783661971830986,0.7298421549604697,0.038325590609425676,64
0.016021156311035158,0.001535425664442583,0.007905530929565429,0.00068046681401563,entropy,3,4,10,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 3, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 10}",0.6719688936019795,0.722943722943723,0.7575757575757576,0.7130604288499025,0.783661971830986,0.7298421549604697,0.038325590609425676,64
0.01644129753112793,0.0017116612571774629,0.008685684204101563,0.000890001688510379,entropy,5,1,2,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2}",0.7430865298840321,0.7529593412249099,0.8377464788732394,0.75,0.9013939838591343,0.7970372667682631,0.06263164431463975,11
0.017673969268798828,0.0016028632793747759,0.007919502258300782,0.000566778470942229,entropy,5,1,5,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5}",0.7333333333333334,0.7529593412249099,0.8377464788732394,0.700285054974888,0.9013939838591343,0.785143638453101,0.07375949772319955,33
0.017783308029174806,0.0007416563901733767,0.008655500411987305,0.0007915433831711091,entropy,5,1,10,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10}",0.7333333333333334,0.7529593412249099,0.8164903784885944,0.700285054974888,0.8888888888888888,0.7783913993821229,0.06699081628265734,50
0.01762533187866211,0.0016568689904544215,0.008001136779785156,0.0004932262226124243,entropy,5,2,2,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2}",0.7333333333333334,0.7430865298840321,0.8417582417582418,0.7295774647887323,0.9013939838591343,0.7898299107246948,0.06949857283267852,27
0.046494579315185545,0.05874081220482377,0.008169174194335938,0.0008487843394431435,entropy,5,2,5,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5}",0.7333333333333334,0.7430865298840321,0.8417582417582418,0.700285054974888,0.9013939838591343,0.7839714287619259,0.0753214086755456,37
